metal,condition,seed,feature,group,perm,builtin,shap
Cd,clean,21,area_mean,mean,1.129210352023433,0.008458865705484809,
Cd,clean,21,area_std,std,0.0036265593635180725,0.000978233057459061,
Cd,clean,21,skew_mean,mean,0.7693734381260928,0.02477540419770169,
Cd,clean,21,skew_std,std,0.0913445451540468,0.00374179596975904,
Cd,clean,21,snr_mean,mean,3.107864760115144,0.006893681915959368,
Cd,clean,21,snr_std,std,0.07199759017011909,0.0007534985308259262,
Cd,clean,21,bl_mean,mean,6.480692994347042,0.24869470417656622,
Cd,clean,21,bl_std,std,0.06945397032040175,0.0009553694777121895,
Cd,clean,21,amp_cv,cv,0.016816468114629685,0.0008636535246853457,
Cd,clean,21,pos_cv,cv,0.008868253520151092,0.0006948534090540892,
Cd,clean,21,area_cv,cv,0.0028585637798294317,0.0016979353942030912,
Cd,augmented,21,amp_mean,mean,0.627705616914754,0.0033885802870297836,
Cd,augmented,21,amp_std,std,0.5422706173442012,0.022009022382421015,
Cd,augmented,21,pos_mean,mean,0.09262106736531939,0.0005552689065214118,
Cd,augmented,21,pos_std,std,0.021492286062977713,0.0002966039073249078,
Cd,augmented,21,wid_mean,mean,23.13170625409031,0.670361060224091,
Cd,augmented,21,wid_std,std,0.016052236684303382,0.0016110157516519292,
Cd,augmented,21,area_mean,mean,1.3741774048091853,0.01746025504326372,
Cd,augmented,21,area_std,std,0.4599408830302404,0.01755177897819025,
Cd,augmented,21,skew_mean,mean,0.6078355693078182,0.021598675529921625,
Cd,augmented,21,skew_std,std,0.7050038476004431,0.002416117779385269,
Cd,augmented,21,snr_mean,mean,0.3289700996563524,0.0059419001082684384,
Cd,augmented,21,snr_std,std,0.027257904792324573,0.0005662980384437781,
Cd,augmented,21,bl_mean,mean,5.153712875546627,0.23216595086500807,
Cd,augmented,21,bl_std,std,0.10594510259591527,0.0017284082121005776,
Cd,augmented,21,amp_cv,cv,0.009720116865677164,0.00045665967187424644,
Cd,augmented,21,pos_cv,cv,0.030886774567960195,0.000686520269489124,
Cd,augmented,21,area_cv,cv,0.022047148708150784,0.00120588404501483,
Pb,clean,21,amp_mean,mean,16.722588145126302,0.8624661798944147,
Pb,clean,21,amp_std,std,0.029572566419858635,0.000903423594279608,
Pb,clean,21,pos_mean,mean,0.2541615206445907,0.010985436375785623,
Pb,clean,21,pos_std,std,0.0,0.0002751836769226194,
Pb,clean,21,wid_mean,mean,0.09269742516293558,0.0021753996271640843,
Pb,clean,21,wid_std,std,0.00034750617283949015,0.00022142047557607004,
Pb,clean,21,area_mean,mean,3.9670513635228133,0.06080116002535928,
Pb,clean,21,area_std,std,0.022043519590956427,0.0014069561924016385,
Pb,clean,21,skew_mean,mean,0.04789916180920646,0.0033351706202551044,
Pb,clean,21,skew_std,std,0.22780906839567305,0.000830896363517294,
Pb,clean,21,snr_mean,mean,2.6313619384871467,0.03448834353146407,
Pb,clean,21,snr_std,std,0.03094744697644799,0.011943908381192442,
Pb,clean,21,bl_mean,mean,0.03609841497417847,0.0060003925022643415,
Pb,clean,21,bl_std,std,0.01463001862623609,0.001533441186184336,
Pb,clean,21,amp_cv,cv,0.04929151946647874,0.000168769764247269,
Pb,clean,21,pos_cv,cv,0.0017446735506627842,0.0001358886148369086,
Pb,clean,21,area_cv,cv,0.6789758143506607,0.002328029174134559,
Pb,augmented,21,amp_mean,mean,15.97484562735913,0.8534410036607439,
Pb,augmented,21,amp_std,std,0.04615974906662666,0.0007832434740642006,
Pb,augmented,21,pos_mean,mean,0.20312077783823637,0.009254276127298488,
Pb,augmented,21,pos_std,std,0.8142397344137121,0.0017821888042933735,
Pb,augmented,21,wid_mean,mean,0.11668171655779255,0.0024339938905049655,
Pb,augmented,21,wid_std,std,0.09576975093482795,0.0006350751710231755,
Pb,augmented,21,area_mean,mean,4.127476534853942,0.0690695280997582,
Pb,augmented,21,area_std,std,0.059734044909816396,0.0034099182964666894,
Pb,augmented,21,skew_mean,mean,0.006943392652786695,0.0037447921217867346,
Pb,augmented,21,skew_std,std,0.013330296815594236,0.0013990060313503016,
Pb,augmented,21,snr_mean,mean,2.7259557156752354,0.03302127647167485,
Pb,augmented,21,snr_std,std,0.03299920625433476,0.012346487692006056,
Pb,augmented,21,bl_mean,mean,0.03094032177774781,0.006189467314721506,
Pb,augmented,21,bl_std,std,0.05481325238099605,0.0017935007469997001,
Pb,augmented,21,amp_cv,cv,0.017105877467586288,4.791910289863786e-05,
Pb,augmented,21,pos_cv,cv,0.045920703170308795,0.00039535102507128186,
Pb,augmented,21,area_cv,cv,0.020531754097439826,0.0002529719693378668,
Cd,clean,34,amp_mean,mean,0.6139774107865111,0.0045295174184011786,
Cd,clean,34,amp_std,std,0.28471943891741536,0.018558418840482024,
Cd,clean,34,pos_mean,mean,0.1568858627387785,0.001315234234859726,
Cd,clean,34,pos_std,std,0.002206082966169676,0.00011521329409934092,
Cd,clean,34,wid_mean,mean,20.05181053565328,0.7029859346295132,
Cd,clean,34,wid_std,std,0.00013549682539689133,0.002449272050272275,
Cd,clean,34,area_mean,mean,0.6106889686012699,0.007055585814315494,
Cd,clean,34,area_std,std,0.012039293730131457,0.0019200175119165276,
Cd,clean,34,skew_mean,mean,0.3025597525253927,0.02042508568290513,
Cd,clean,34,skew_std,std,0.024843254797433784,0.005541103926213177,
Cd,clean,34,snr_mean,mean,0.5724414151077026,0.0032638770807557472,
Cd,clean,34,snr_std,std,0.06304040451488638,0.0007724545176538538,
Cd,clean,34,bl_mean,mean,5.237953106691449,0.22436174092478348,
Cd,clean,34,bl_std,std,0.0232275370492367,0.001641878364821896,
Cd,clean,34,amp_cv,cv,0.07392108317752996,0.0017446796276323867,
Cd,clean,34,pos_cv,cv,0.0037475039233185957,0.00034449643190150026,
Cd,clean,34,area_cv,cv,0.010654354498450775,0.0029754896494730873,
Cd,augmented,34,amp_mean,mean,0.41397491362169625,0.00392536808108997,
Cd,augmented,34,amp_std,std,0.38599887816633915,0.02271860873295176,
Cd,augmented,34,pos_mean,mean,0.13384716648237271,0.0020944543590274457,
Cd,augmented,34,pos_std,std,0.005149750554413057,0.00029954281197496554,
Cd,augmented,34,wid_mean,mean,23.012624057277087,0.6682407758921944,
Cd,augmented,34,wid_std,std,0.0026306978754995934,0.002418579486675311,
Cd,augmented,34,area_mean,mean,0.8170385669377527,0.011619149824113615,
Cd,augmented,34,area_std,std,1.0279951648976116,0.029659443031780464,
Cd,augmented,34,skew_mean,mean,0.19645675426529596,0.010208514466115565,
Cd,augmented,34,skew_std,std,0.04939413966662752,0.002710482657821084,
Cd,augmented,34,snr_mean,mean,0.42331877867318124,0.0064971911434500915,
Cd,augmented,34,snr_std,std,0.02714318140817254,0.0008971148860587668,
Cd,augmented,34,bl_mean,mean,4.114532369191442,0.23370511259667184,
Cd,augmented,34,bl_std,std,0.08238379011676071,0.0016427340339488041,
Cd,augmented,34,amp_cv,cv,0.0023562941282069426,0.0007739940556266484,
Cd,augmented,34,pos_cv,cv,0.0033333552258436984,0.0005304273069638335,
Cd,augmented,34,area_cv,cv,0.005038052529790371,0.002058506633535389,
Pb,clean,34,amp_mean,mean,14.16517203695798,0.8546251287593843,
Pb,clean,34,amp_std,std,0.04981730261122616,0.0007896237403212285,
Pb,clean,34,pos_mean,mean,0.15107002690973445,0.01214813591140124,
Pb,clean,34,pos_std,std,0.0015456277819361152,8.503918899270383e-05,
Pb,clean,34,wid_mean,mean,0.2938363179151612,0.0019444867923174832,
Pb,clean,34,wid_std,std,0.03404241242897331,0.00044688459554789956,
Pb,clean,34,area_mean,mean,2.10889265886683,0.023909457844749668,
Pb,clean,34,area_std,std,0.08969172325007427,0.0048417735895515115,
Pb,clean,34,skew_mean,mean,0.053269141572319524,0.002607316028250384,
Pb,clean,34,skew_std,std,0.25891657424452136,0.001592083570848962,
Pb,clean,34,snr_mean,mean,3.7776539142634533,0.07334377889403706,
Pb,clean,34,snr_std,std,0.06453475480275653,0.007917525815027306,
Pb,clean,34,bl_mean,mean,0.11515380383312249,0.010148791368553792,
Pb,clean,34,bl_std,std,0.03612937978156565,0.0021381597493697335,
Pb,clean,34,amp_cv,cv,0.12546597588743086,0.0005121099342676806,
Pb,clean,34,pos_cv,cv,0.002135675791708991,0.00011266039971424492,
Pb,clean,34,area_cv,cv,0.968946534342888,0.00283704381766476,
Pb,augmented,34,amp_mean,mean,14.95829897300565,0.8614822465197229,
Pb,augmented,34,amp_std,std,0.05065147021236409,0.00028570119729353667,
Pb,augmented,34,pos_mean,mean,0.12074384224262616,0.013665271538737957,
Pb,augmented,34,pos_std,std,0.5418721588030905,0.0012698800694940582,
Pb,augmented,34,wid_mean,mean,0.14477979625506188,0.0019938288286631013,
Pb,augmented,34,wid_std,std,0.030543849555547987,0.0003854472006737995,
Pb,augmented,34,area_mean,mean,2.4261389627030825,0.025735452963247734,
Pb,augmented,34,area_std,std,0.03626587405882479,0.0038209002932254013,
Pb,augmented,34,skew_mean,mean,0.00720192842219044,0.002747593104659039,
Pb,augmented,34,skew_std,std,0.030745012137516226,0.0019610198763815112,
Pb,augmented,34,snr_mean,mean,4.329362633738333,0.06829532963782883,
Pb,augmented,34,snr_std,std,0.04649183123670968,0.00542462537460345,
Pb,augmented,34,bl_mean,mean,0.036797301456470144,0.007387835752456148,
Pb,augmented,34,bl_std,std,0.666029581571381,0.004835889131279919,
Pb,augmented,34,amp_cv,cv,0.013763856805138582,0.0002439169454743554,
Pb,augmented,34,pos_cv,cv,0.0014237336578378419,0.00012444448542463541,
Pb,augmented,34,area_cv,cv,0.021922833425966383,0.00034061708083348724,
Cd,clean,101,amp_mean,mean,0.5195989399479337,0.0025252278892525454,
Cd,clean,101,amp_std,std,0.05115201839961556,0.0015784068872823772,
Cd,clean,101,pos_mean,mean,0.1450263331421532,0.0005214781630339802,
Cd,clean,101,pos_std,std,0.003283001816028114,0.00026357016640406444,
Cd,clean,101,wid_mean,mean,20.573518066798556,0.6824029737385445,
Cd,clean,101,wid_std,std,0.0,0.001668134517735575,
Cd,clean,101,area_mean,mean,0.3673250294559366,0.014171589739339014,
Cd,clean,101,area_std,std,0.006730946869945914,0.0007265513201494928,
Cd,clean,101,skew_mean,mean,0.6308656414916262,0.01880959427918585,
Cd,clean,101,skew_std,std,0.044585131860824925,0.003998966919164245,
Cd,clean,101,snr_mean,mean,1.0903090552035641,0.005421530040125647,
Cd,clean,101,snr_std,std,0.046735299434782766,0.00033003096782524457,
Cd,clean,101,bl_mean,mean,6.784188251757634,0.26392391930173054,
Cd,clean,101,bl_std,std,0.04602202603467357,0.0010580100040939336,
Cd,clean,101,amp_cv,cv,0.09917649565782258,0.0011433822265195178,
Cd,clean,101,pos_cv,cv,0.005317527090536528,0.00039758879020105725,
Cd,clean,101,area_cv,cv,0.009053652750589669,0.0010590450494124522,
Cd,augmented,101,amp_mean,mean,0.32169198154124945,0.0026932302414935647,
Cd,augmented,101,amp_std,std,0.5342416275112781,0.023052828244963033,
Cd,augmented,101,pos_mean,mean,0.18843053597264178,0.0012204036857809423,
Cd,augmented,101,pos_std,std,0.009456306267158682,0.00025613906393060366,
Cd,augmented,101,wid_mean,mean,21.014743264404263,0.673295834858091,
Cd,augmented,101,wid_std,std,0.008824180824564676,0.001664132112143921,
Cd,augmented,101,area_mean,mean,0.5681354574432973,0.018534065869316572,
Cd,augmented,101,area_std,std,0.48556141228876576,0.02269828285297553,
Cd,augmented,101,skew_mean,mean,0.4893731907717214,0.015318160890398893,
Cd,augmented,101,skew_std,std,0.030333344740148864,0.0008858109561245903,
Cd,augmented,101,snr_mean,mean,0.38429855225742704,0.004540858468401395,
Cd,augmented,101,snr_std,std,0.05799267354426365,0.000985066222079238,
Cd,augmented,101,bl_mean,mean,4.018226321146198,0.22847887484424423,
Cd,augmented,101,bl_std,std,0.2930604922469021,0.002748527792682592,
Cd,augmented,101,amp_cv,cv,0.009378313936805016,0.0011240581500222432,
Cd,augmented,101,pos_cv,cv,0.011596820180035878,0.0002219520406982965,
Cd,augmented,101,area_cv,cv,0.006468140264833217,0.0022817737066534553,
Pb,clean,101,amp_mean,mean,13.601144479070664,0.8484837653183789,
Pb,clean,101,amp_std,std,0.05384935257374701,0.0005241173817161625,
Pb,clean,101,pos_mean,mean,0.15441414937234738,0.011439843882345044,
Pb,clean,101,pos_std,std,0.0007011153528822034,4.936907416503065e-05,
Pb,clean,101,wid_mean,mean,0.1837306043982585,0.0017039404694918422,
Pb,clean,101,wid_std,std,0.018015621626180943,0.0002389305128694945,
Pb,clean,101,area_mean,mean,3.1862334759609494,0.037111682919420026,
Pb,clean,101,area_std,std,0.08756052359387267,0.0035149346290006904,
Pb,clean,101,skew_mean,mean,0.008962456386867951,0.0035865820958080976,
Pb,clean,101,skew_std,std,0.27913546908899367,0.005277348258931043,
Pb,clean,101,snr_mean,mean,2.414201128596972,0.05753228581341918,
Pb,clean,101,snr_std,std,0.02422034383644168,0.006157810242875611,
Pb,clean,101,bl_mean,mean,0.08012370497721631,0.007749218362428189,
Pb,clean,101,bl_std,std,0.02206556248766376,0.013801703184159204,
Pb,clean,101,amp_cv,cv,0.03907845907415194,0.0001091926702745624,
Pb,clean,101,pos_cv,cv,0.0007108892877902007,0.00010908509535245891,
Pb,clean,101,area_cv,cv,1.0936721936813165,0.002610190089364483,
Pb,augmented,101,amp_mean,mean,14.647227837239816,0.8245384134550793,
Pb,augmented,101,amp_std,std,0.03389093793054727,0.0008758555611388172,
Pb,augmented,101,pos_mean,mean,0.13962792087669712,0.010782105956260642,
Pb,augmented,101,pos_std,std,0.32267201166500226,0.0007399168550759126,
Pb,augmented,101,wid_mean,mean,0.357084464913514,0.0023341539500889626,
Pb,augmented,101,wid_std,std,0.2551468123594872,0.0006626600223312664,
Pb,augmented,101,area_mean,mean,2.769449425678028,0.028253849430118022,
Pb,augmented,101,area_std,std,0.041763875692417685,0.005896459795148052,
Pb,augmented,101,skew_mean,mean,0.0035793142416738477,0.002263945093781639,
Pb,augmented,101,skew_std,std,0.03389034097688801,0.0053200685866947916,
Pb,augmented,101,snr_mean,mean,3.838873197354714,0.09280119048427966,
Pb,augmented,101,snr_std,std,0.036158100308080296,0.005320854628575367,
Pb,augmented,101,bl_mean,mean,0.053944875920431914,0.0069288261254444325,
Pb,augmented,101,bl_std,std,0.5965535271230776,0.012931460341493567,
Pb,augmented,101,amp_cv,cv,0.007008383608609184,2.767003183541527e-05,
Pb,augmented,101,pos_cv,cv,0.0270699520951095,0.00022428026778541378,
Pb,augmented,101,area_cv,cv,0.0062424798510758136,9.8289414868696e-05,
Cd,clean,202,amp_mean,mean,1.020330750950927,0.004481636190838418,
Cd,clean,202,amp_std,std,0.07926620118718046,0.007480912584626261,
Cd,clean,202,pos_mean,mean,0.07793561849202468,0.0006781517659707561,
Cd,clean,202,pos_std,std,0.0010347320332077248,0.0006323706812725613,
Cd,clean,202,wid_mean,mean,21.6877010098462,0.7025026537248444,
Cd,clean,202,wid_std,std,0.0005983641975308651,0.001420292814943643,
Cd,clean,202,area_mean,mean,0.9933795638615465,0.006949865156426342,
Cd,clean,202,area_std,std,0.008493985507474872,0.0010940446024062368,
Cd,clean,202,skew_mean,mean,1.2025956464211127,0.02327586253507287,
Cd,clean,202,skew_std,std,0.10056185251999636,0.008725796690110013,
Cd,clean,202,snr_mean,mean,2.9689866112898935,0.008355161126339375,
Cd,clean,202,snr_std,std,0.023273986028173127,0.0006955619663513869,
Cd,clean,202,bl_mean,mean,5.91949244253885,0.2289435911339132,
Cd,clean,202,bl_std,std,0.03222767151981998,0.0008839204029799114,
Cd,clean,202,amp_cv,cv,0.05412214110561862,0.001317266231417614,
Cd,clean,202,pos_cv,cv,0.0029946609371593823,0.0004480625003144416,
Cd,clean,202,area_cv,cv,0.0006724548801796404,0.0021148498921726507,
Cd,augmented,202,amp_mean,mean,0.9091963317006961,0.0028500505260560024,
Cd,augmented,202,amp_std,std,1.2549458486210567,0.027396087324823147,
Cd,augmented,202,pos_mean,mean,0.07597862299344024,0.0006907246518367956,
Cd,augmented,202,pos_std,std,0.011389357809655032,0.0004783877356416203,
Cd,augmented,202,wid_mean,mean,22.467331803218748,0.6835648641320278,
Cd,augmented,202,wid_std,std,0.047883609318590536,0.007433523584698287,
Cd,augmented,202,area_mean,mean,0.9204648972798923,0.010581273508903645,
Cd,augmented,202,area_std,std,1.0257122553894988,0.02528385395263728,
Cd,augmented,202,skew_mean,mean,0.9255317281376391,0.020262998616450142,
Cd,augmented,202,skew_std,std,0.058627647112835225,0.0012415760290420306,
Cd,augmented,202,snr_mean,mean,0.3151947130393863,0.007066606481340834,
Cd,augmented,202,snr_std,std,0.022926292881086174,0.0008806417511957637,
Cd,augmented,202,bl_mean,mean,2.6915215560790227,0.20828565142641162,
Cd,augmented,202,bl_std,std,0.1750739721607179,0.001966585027007404,
Cd,augmented,202,amp_cv,cv,0.0017805587163451265,0.0005218470632780689,
Cd,augmented,202,pos_cv,cv,0.03210585468959469,0.000636882667554059,
Cd,augmented,202,area_cv,cv,0.009900616927685757,0.0008584455210955571,
Pb,clean,202,amp_mean,mean,15.090279682216025,0.8624586412668591,
Pb,clean,202,amp_std,std,0.06855283640705959,0.00025753224678870377,
Pb,clean,202,pos_mean,mean,0.2059103543828979,0.01604548321311001,
Pb,clean,202,pos_std,std,0.002363080858834632,0.00010252323440610127,
Pb,clean,202,wid_mean,mean,0.2307585313352915,0.0024755266817052014,
Pb,clean,202,wid_std,std,0.010699292325258087,0.00017829960696511354,
Pb,clean,202,area_mean,mean,3.491491845139733,0.0328545253652635,
Pb,clean,202,area_std,std,0.026271204056311885,0.0022508881761349165,
Pb,clean,202,skew_mean,mean,0.0591481222668627,0.0029841367169031936,
Pb,clean,202,skew_std,std,0.13413895486897917,0.0022096938391546225,
Pb,clean,202,snr_mean,mean,3.573386882995848,0.058885136370352587,
Pb,clean,202,snr_std,std,0.09286204260523907,0.003574453280413183,
Pb,clean,202,bl_mean,mean,0.04349757811454989,0.00782085370101439,
Pb,clean,202,bl_std,std,0.020884588182620494,0.004987211596259446,
Pb,clean,202,amp_cv,cv,0.1427338338366287,0.0005736948498769194,
Pb,clean,202,pos_cv,cv,0.0009361742676376572,2.025572126344901e-06,
Pb,clean,202,area_cv,cv,0.7965761824076708,0.0023393742826665733,
Pb,augmented,202,amp_mean,mean,14.499107503851778,0.8638004329904991,
Pb,augmented,202,amp_std,std,0.030555485488814576,0.00021183750380911323,
Pb,augmented,202,pos_mean,mean,0.09205467242484786,0.011141953723379745,
Pb,augmented,202,pos_std,std,0.6580590972804864,0.0015486782697821215,
Pb,augmented,202,wid_mean,mean,0.3788444790931208,0.002370766922813668,
Pb,augmented,202,wid_std,std,0.17768776775465245,0.0008166211548613676,
Pb,augmented,202,area_mean,mean,3.267890314228564,0.03347244374023339,
Pb,augmented,202,area_std,std,0.031471148311432,0.015436633837606054,
Pb,augmented,202,skew_mean,mean,0.021088555321543728,0.0025364353672932176,
Pb,augmented,202,skew_std,std,0.017178498083173014,0.0015024836268565129,
Pb,augmented,202,snr_mean,mean,3.415032984943152,0.05237428038595107,
Pb,augmented,202,snr_std,std,0.040311845255511305,0.0031936374049053107,
Pb,augmented,202,bl_mean,mean,0.03234608089404205,0.008153180854494374,
Pb,augmented,202,bl_std,std,0.29971229578062913,0.0027722991213722857,
Pb,augmented,202,amp_cv,cv,0.00909190704435606,3.520427910347626e-05,
Pb,augmented,202,pos_cv,cv,0.13724217349609238,0.0004319293319410006,
Pb,augmented,202,area_cv,cv,0.005304238716649248,0.0002011814850982233,
Cd,clean,303,amp_mean,mean,0.47727904992677034,0.0026850222265023095,
Cd,clean,303,amp_std,std,0.06483281646632973,0.001029130955912316,
Cd,clean,303,pos_mean,mean,0.12899595520438484,0.0009524950104044635,
Cd,clean,303,pos_std,std,0.020545623861711278,0.0005124578010399865,
Cd,clean,303,wid_mean,mean,18.328407722195067,0.693397791758621,
Cd,clean,303,wid_std,std,0.004417875308641983,0.0014371128838805154,
Cd,clean,303,area_mean,mean,0.6882554428377704,0.005114759994366656,
Cd,clean,303,area_std,std,0.013860005094690908,0.001246917493470636,
Cd,clean,303,skew_mean,mean,0.4770209741861845,0.017834180207552643,
Cd,clean,303,skew_std,std,0.059212442830346323,0.005994356320925565,
Cd,clean,303,snr_mean,mean,2.6563853800340733,0.009345131116283096,
Cd,clean,303,snr_std,std,0.02453001006665862,0.0003758874681475602,
Cd,clean,303,bl_mean,mean,7.528361291084435,0.25407881895381035,
Cd,clean,303,bl_std,std,0.032587326488395345,0.000782666761537779,
Cd,clean,303,amp_cv,cv,0.10592747170306874,0.0009459178132474872,
Cd,clean,303,pos_cv,cv,0.0038506817495442157,0.00022097338226675467,
Cd,clean,303,area_cv,cv,0.0,0.004046379852030971,
Cd,augmented,303,amp_mean,mean,0.6579780786276349,0.0027627724314487692,
Cd,augmented,303,amp_std,std,0.6127286059715056,0.030970549876430702,
Cd,augmented,303,pos_mean,mean,0.25451559790582745,0.002137091910889317,
Cd,augmented,303,pos_std,std,0.017417598098481823,0.0004766604736303517,
Cd,augmented,303,wid_mean,mean,19.454737032296052,0.6572031019505385,
Cd,augmented,303,wid_std,std,0.0035800042328043014,0.0016697522976708372,
Cd,augmented,303,area_mean,mean,0.5785339705984204,0.01405485692745117,
Cd,augmented,303,area_std,std,0.8790491606600982,0.03528499138103126,
Cd,augmented,303,skew_mean,mean,0.13957533811762057,0.016853655094259443,
Cd,augmented,303,skew_std,std,0.14488302094273728,0.00105679372971695,
Cd,augmented,303,snr_mean,mean,0.20013201932427488,0.00659785427586783,
Cd,augmented,303,snr_std,std,0.028853681528835485,0.0008485589601151177,
Cd,augmented,303,bl_mean,mean,4.023239482929749,0.22642467839718677,
Cd,augmented,303,bl_std,std,0.017995576299484117,0.0009409222058104705,
Cd,augmented,303,amp_cv,cv,0.03865543833684885,0.0007848053360703151,
Cd,augmented,303,pos_cv,cv,0.006563164368488283,0.0005438691394315101,
Cd,augmented,303,area_cv,cv,0.015087251685839265,0.0013890856124505761,
Pb,clean,303,amp_mean,mean,13.960653905646561,0.8592607399918213,
Pb,clean,303,amp_std,std,0.06519630190321277,0.00039406637807077243,
Pb,clean,303,pos_mean,mean,0.19724847550954272,0.01481105055763238,
Pb,clean,303,pos_std,std,0.0026077533509700213,0.00021731897342814179,
Pb,clean,303,wid_mean,mean,0.1591240607802335,0.0011665414933063058,
Pb,clean,303,wid_std,std,0.011800917612552619,0.00013316669921259943,
Pb,clean,303,area_mean,mean,2.401865653354799,0.02985699177918986,
Pb,clean,303,area_std,std,0.0560156922391157,0.0015030186915173185,
Pb,clean,303,skew_mean,mean,0.05305950772684496,0.0027140093293722164,
Pb,clean,303,skew_std,std,0.30003476464160267,0.0008059985733090151,
Pb,clean,303,snr_mean,mean,3.117108405900565,0.07575991775796002,
Pb,clean,303,snr_std,std,0.058977569063910315,0.0009558975654452681,
Pb,clean,303,bl_mean,mean,0.07113498351965059,0.005009938641218682,
Pb,clean,303,bl_std,std,0.017871962927547454,0.003914180950093233,
Pb,clean,303,amp_cv,cv,0.06532090214720213,0.00021739473029777496,
Pb,clean,303,pos_cv,cv,0.004611750527410247,0.0002886499018406663,
Pb,clean,303,area_cv,cv,0.8624692181164673,0.0029911179862843196,
Pb,augmented,303,amp_mean,mean,13.516859767224313,0.8598662417264663,
Pb,augmented,303,amp_std,std,0.037312961785177234,0.0002456431838636608,
Pb,augmented,303,pos_mean,mean,0.14571174544010668,0.013830788734162564,
Pb,augmented,303,pos_std,std,0.6010281973418772,0.0017651702570447819,
Pb,augmented,303,wid_mean,mean,0.0018242123456790383,0.0008153563803181317,
Pb,augmented,303,wid_std,std,0.00927208558609005,0.0003592778458231771,
Pb,augmented,303,area_mean,mean,2.9249426091932955,0.029502988877373286,
Pb,augmented,303,area_std,std,0.07500600896433378,0.00745522617336419,
Pb,augmented,303,skew_mean,mean,0.003614249160004379,0.0026208681738211967,
Pb,augmented,303,skew_std,std,0.002066569949958669,0.00031282676719862276,
Pb,augmented,303,snr_mean,mean,3.214979258427489,0.07281246730824212,
Pb,augmented,303,snr_std,std,0.03687154880200365,0.0007272134313096247,
Pb,augmented,303,bl_mean,mean,0.032166010431810846,0.0033908875558168895,
Pb,augmented,303,bl_std,std,0.5256984528392488,0.005837370914135278,
Pb,augmented,303,amp_cv,cv,0.001791787415614554,5.3723222335942396e-05,
Pb,augmented,303,pos_cv,cv,0.07532365504057865,0.00035165969549228273,
Pb,augmented,303,area_cv,cv,0.011637278182457467,5.2289753231982714e-05,
Cd,clean,404,amp_mean,mean,1.0491082760500763,0.004637845053140217,
Cd,clean,404,amp_std,std,0.06833081460105825,0.0030065111082924496,
Cd,clean,404,pos_mean,mean,0.09495119437591708,0.0009410111311571937,
Cd,clean,404,pos_std,std,0.000802655819842929,0.0003903754835896634,
Cd,clean,404,wid_mean,mean,22.505284290243956,0.6785982433501024,
Cd,clean,404,wid_std,std,0.0010300672839506086,0.002806579679994863,
Cd,clean,404,area_mean,mean,1.1464503392339067,0.011705622390967807,
Cd,clean,404,area_std,std,0.012036121087954793,0.0016041128145652724,
Cd,clean,404,skew_mean,mean,0.47913133909126165,0.018783344995607708,
Cd,clean,404,skew_std,std,0.07740647778292456,0.008547985893081438,
Cd,clean,404,snr_mean,mean,3.6378078258660826,0.006669788642324554,
Cd,clean,404,snr_std,std,0.04017480435592446,0.0004735493865622871,
Cd,clean,404,bl_mean,mean,8.514473701475154,0.25681918724809977,
Cd,clean,404,bl_std,std,0.03473721047152791,0.001243408273487259,
Cd,clean,404,amp_cv,cv,0.08998250703919651,0.0012375422203393096,
Cd,clean,404,pos_cv,cv,0.002561588345790283,0.0007843444862262673,
Cd,clean,404,area_cv,cv,0.01354173023506961,0.0017505478424615544,
Cd,augmented,404,amp_mean,mean,1.5820801605011188,0.004249416593945567,
Cd,augmented,404,amp_std,std,1.107048635623064,0.03412429206031,
Cd,augmented,404,pos_mean,mean,0.07608745864197257,0.0005552809381121482,
Cd,augmented,404,pos_std,std,0.016834586145425934,0.0003995584027457803,
Cd,augmented,404,wid_mean,mean,24.392270936965424,0.6581239700021805,
Cd,augmented,404,wid_std,std,0.001756292239858881,0.002608106867251468,
Cd,augmented,404,area_mean,mean,1.6330157404014518,0.017268660809009517,
Cd,augmented,404,area_std,std,0.47063692955604514,0.025821673811202987,
Cd,augmented,404,skew_mean,mean,0.2804564511894828,0.01623116276529769,
Cd,augmented,404,skew_std,std,0.06532947948187637,0.0015192250103201756,
Cd,augmented,404,snr_mean,mean,0.2422328857500342,0.005523226817749818,
Cd,augmented,404,snr_std,std,0.019709256430275657,0.0004911378055134594,
Cd,augmented,404,bl_mean,mean,5.324681199186531,0.22987679406894393,
Cd,augmented,404,bl_std,std,0.1587659676427411,0.0016276779981160326,
Cd,augmented,404,amp_cv,cv,0.01930392285355702,0.00035446597681914444,
Cd,augmented,404,pos_cv,cv,0.013014294923184316,0.0002716408446747282,
Cd,augmented,404,area_cv,cv,0.0064961013871048965,0.0009537092278070919,
Pb,clean,404,amp_mean,mean,12.844052195043654,0.8117394190902373,
Pb,clean,404,amp_std,std,0.03499492392415492,0.0018536498142153494,
Pb,clean,404,pos_mean,mean,0.18964884343943858,0.008676102290995151,
Pb,clean,404,pos_std,std,0.001988195233993706,0.00031453533132298186,
Pb,clean,404,wid_mean,mean,0.3988513439689164,0.002667463031330231,
Pb,clean,404,wid_std,std,0.11024643275999413,0.0008349161448138507,
Pb,clean,404,area_mean,mean,2.9046135374646367,0.025454372085087426,
Pb,clean,404,area_std,std,0.022856717493063318,0.004893057633323724,
Pb,clean,404,skew_mean,mean,0.05408183427418813,0.0030926660317450805,
Pb,clean,404,skew_std,std,0.26739300911584907,0.001289468046847232,
